"SDL100065";"59";"CANON imageCLASS MF4820d";"3390000";"5";"1";"canon-imageclass-mf4820d_140x140.jpg";"canon-imageclass-mf4820d_140x140.jpg";;"accesories"
"SDL100063";"57";"LG LED Monitor [20M37A] ";"1120000";"5";"1";"lg2_180x180.jpg";"lg2_180x180.jpg";;"accesories"
"SDL100064";"59";"CANON imageCLASS MF3010";"2250000";"5";"1";"canon-imageclass-mf3010_140x140.jpg";"canon-imageclass-mf3010_140x140.jpg";;"accesories"
"SDL100066";"59";"CANON imageCLASS MF4870dn";"5650000";"5";"1";"canon-imageclass-mf4870dn_140x140.jpg";"canon-imageclass-mf4870dn_140x140.jpg";;"accesories"
"SDL100067";"59";"CANON imagePROGRAF iPF765 MFP M40";"178500000";"5";"1";"canon-imageprograf-ipf765-mfp-m40_140x140.jpg";"canon-imageprograf-ipf765-mfp-m40_140x140.jpg";;"accesories"
"SDL100068";"59";"CANON LBP-5970";"44800000";"5";"1";"canon-lbp-5970_140x140.jpg";"canon-lbp-5970_140x140.jpg";;"accesories"
"SDL100069";"60";"EPSON AcuLaser M1400";"1410000";"5";"1";"epson-aculaser-m1400_140x140.jpg";"epson-aculaser-m1400_140x140.jpg";;"accesories"
"SDL100070";"60";"EPSON Inkjet Photo L800";"3675000";"5";"1";"epson-inkjet-photo-l800_140x140.jpg";"epson-inkjet-photo-l800_140x140.jpg";;"accesories"
"SDL100071";"60";"EPSON Printer DFX-9000";"44500000";"5";"1";"epson-printer-dfx-9000_140x140.jpg";"epson-printer-dfx-9000_140x140.jpg";;"accesories"
"SDL100072";"60";"EPSON Printer DLQ-3500";"22200000";"5";"1";"epson-printer-dlq-3500_140x140.jpg";"epson-printer-dlq-3500_140x140.jpg";;"accesories"
"SDL100073";"61";"HP Color Laserjet Enterprise 500 M575F MFP CD645A";"33700000";"5";"1";"hp-color-laserjet-enterprise-500-m575f-mfp-cd645a_140x140.jpg";"hp-color-laserjet-enterprise-500-m575f-mfp-cd645a_140x140.jpg";;"accesories"
"SDL100074";"61";"HP Color LaserJet Enterprise CM4540fskm MFP CC421A";"89075000";"5";"1";"hp-color-laserjet-enterprise-cm4540fskm-mfp-cc421a_140x140.jpg";"hp-color-laserjet-enterprise-cm4540fskm-mfp-cc421a_140x140.jpg";;"accesories"
"SDL100075";"61";"HP Designjet T120 CQ891A";"17500000";"5";"1";"hp-designjet-t120-cq891a_140x140.jpg";"hp-designjet-t120-cq891a_140x140.jpg";;"accesories"
"SDL100076";"61";"HP Designjet T1500 CR356A";"67700000";"5";"1";"hp-designjet-t1500-cr356a_140x140.jpg";"hp-designjet-t1500-cr356a_140x140.jpg";;"accesories"
"SDL100077";"64";"PLUSTEK MobileOffice AD450 Portable";"3900000";"5";"1";"plustek-1_200x300.jpg";"plustek-1_200x300.jpg";;"accesories"
"SDL100078";"64";"PLUSTEK MobileOffice S400";"1650000";"5";"1";"plustek-10_200x300.jpg";"plustek-10_200x300.jpg";;"accesories"
"SDL100079";"64";"PLUSTEK MobileOffice S410";"2050000";"5";"1";"plustek-11_200x300.jpg";"plustek-11_200x300.jpg";;"accesories"
"SDL100080";"64";"PLUSTEK OpticBook 3800";"6200000";"5";"1";"plustek-16_200x300.jpg";"plustek-16_200x300.jpg";;"accesories"
"SDL100081";"64";"PLUSTEK OpticSlim 2600";"800000";"5";"1";"plustek-14_200x300.jpg";"plustek-14_200x300.jpg";;"accesories"
"SDL100087";"67";"TP-LINK Outdoor Wireless Access Point WA7210N";"690000";"5";"1";"acces-point_200x300.jpg";"acces-point_200x300.jpg";"<p>Wireless Access Point, 802.11b/g/n, 150Mbps</p>";"networking"
"SDL100083";"65";"TENDA Wireless N150 ADSL2+ Modem Router-D151";"330000";"5";"1";"tenda-wireless-n150-adsl2+-modem-router-d1514_140x140.jpg";"tenda-wireless-n150-adsl2+-modem-router-d1514_140x140.jpg";;"networking"
"SDL100084";"65";"TENDA Wireless Router-N301";"275000";"5";"1";"tenda-wireless-router-n301_140x140.jpg";"tenda-wireless-router-n301_140x140.jpg";;"networking"
"SDL100085";"66";"TOTOLINK Wireless N Router-N100RE";"250000";"5";"1";"totolink-wireless-n-router-n100re_140x140.jpg";"totolink-wireless-n-router-n100re_140x140.jpg";;"networking"
"SDL100086";"67";"TP-LINK 3G Wireless-N Router TL-MR3420";"340000";"5";"1";"1692_img_tue1112011121_200x300.jpg";"1692_img_tue1112011121_200x300.jpg";"<p>3G Broadband Wireless N Router, 802.11b/g/n, 300Mbps</p>";"networking"
"SDL100088";"67";"TP-LINK TL-WN722N";"210000";"5";"1";"tl-wn722n-01_200x300.jpg";"tl-wn722n-01_200x300.jpg";"<p>Wireless N USB Adapter, 802.11b/g/n</p>";"networking"
"SDL100089";"67";"TP-LINK TL-WN821N";"295000";"5";"1";"tl-wn821n-02_200x300.jpg";"tl-wn821n-02_200x300.jpg";"<p>Wireless N USB Adapter, 802.11b/g/n, 300Mbps</p>";"networking"
"SDL100090";"67";"TP-LINK Universal WiFi Range Extender TL-WA850RE";"350000";"5";"1";"wifi-range_200x300.jpg";"wifi-range_200x300.jpg";"<p>Wireless Range Extender, 802.11b/g/n, 300Mbps</p>";"networking"
